order_id,customer_id,order_date,product_id,product_name,category,brand,size,color,price,quantity,total_amount,discount,payment_method,shipping_method,region,customer_age,customer_gender,is_member,channel,status
EC2023080700000518,C000202,2023-08-07,P000056,无印良品 上衣,上衣,优衣库,L,黄色,236.13,5,1180.65,0.02,支付宝,同城配送,华中,39,女,False,线上,已完成
EC2023122500000519,C000052,2023-12-25,P000111,VERO MODA 裙子,裙子,GAP,XS,蓝色,247.87,1,247.87,0.12,现金,快递,华东,60,女,True,APP,已退货
EC2024011900000520,C000275,2024-01-19,P000069,ZARA 鞋类,鞋类,VERO MODA,XXL,黄色,336.76,2,673.52,0.05,银行卡,同城配送,华中,18,女,True,线上,已完成
EC2023101900000521,C000381,2023-10-19,P000085,优衣库 上衣,上衣,H&M,XXL,灰色,91.08,4,364.32,0.28,银行卡,快递,华中,49,女,True,小程序,已退货
EC2024052800000522,C000406,2024-05-28,P000006,H&M 内衣,内衣,H&M,M,黑色,54.77,1,54.77,0.23,微信,快递,东北,39,女,True,APP,已退货
EC2023102400000523,C000127,2023-10-24,P000159,H&M 鞋类,鞋类,H&M,S,红色,405.98,4,1623.92,0.23,银行卡,同城配送,华东,60,女,True,APP,已完成
EC2024121800000524,C000323,2024-12-18,P000163,H&M 裙子,裙子,GAP,XS,蓝色,158.24,5,791.2,0.12,银行卡,快递,华东,45,男,True,线上,已完成
EC2024012500000525,C000114,2024-01-25,P000087,ONLY 内衣,内衣,VERO MODA,XS,绿色,102.0,2,204.0,0.19,银行卡,快递,华南,41,女,False,APP,已完成
EC2023112400000526,C000027,2023-11-24,P000170,UR 上衣,上衣,GAP,M,黄色,102.62,1,102.62,0.08,支付宝,自提,华东,34,女,False,小程序,已完成
EC2023042500000527,C000395,2023-04-25,P000034,UR 裤子,裤子,UR,XXL,卡其色,299.68,5,1498.4,0.22,银行卡,快递,东北,35,男,False,线上,已完成
EC2023051400000528,C000099,2023-05-14,P000181,VERO MODA 裤子,裤子,ZARA,XS,卡其色,111.31,2,222.62,0.09,现金,快递,西南,64,男,True,线下,已完成
EC2024030400000529,C000500,2024-03-04,P000089,UR 鞋类,鞋类,VERO MODA,XXL,白色,637.2,5,3186.0,0.27,支付宝,自提,华中,51,男,True,小程序,已完成
EC2023102400000530,C000407,2023-10-24,P000178,GAP 上衣,上衣,ONLY,L,白色,288.39,1,288.39,0.05,现金,同城配送,华中,43,女,True,线下,已完成
EC2023061300000531,C000451,2023-06-13,P000132,VERO MODA 外套,外套,无印良品,M,灰色,672.69,1,672.69,0.09,银行卡,同城配送,华北,28,男,True,线下,已完成
EC2023021000000532,C000475,2023-02-10,P000035,无印良品 裙子,裙子,优衣库,XXL,灰色,474.66,3,1423.98,0.3,微信,同城配送,华北,18,女,False,小程序,已完成
EC2024122300000533,C000460,2024-12-23,P000157,无印良品 鞋类,鞋类,UR,XS,黑色,540.59,4,2162.36,0.25,微信,同城配送,华南,29,女,True,线上,已退货
EC2024103100000534,C000283,2024-10-31,P000053,VERO MODA 鞋类,鞋类,GAP,M,红色,624.91,5,3124.55,0.06,现金,快递,华中,32,女,False,线下,已退货
EC2023040600000535,C000418,2023-04-06,P000046,GAP 运动装,运动装,VERO MODA,XXL,蓝色,163.42,2,326.84,0.19,支付宝,自提,华东,29,女,True,线上,已完成
EC2023031500000536,C000052,2023-03-15,P000186,H&M 内衣,内衣,优衣库,XL,白色,68.43,4,273.72,0.11,支付宝,快递,华北,59,男,True,线下,已完成
EC2023100200000537,C000007,2023-10-02,P000003,ZARA 裙子,裙子,UR,XXL,白色,473.21,5,2366.05,0.06,现金,同城配送,华中,28,女,False,APP,已完成
EC2023090700000538,C000322,2023-09-07,P000140,ZARA 上衣,上衣,优衣库,XS,白色,189.45,3,568.35,0.16,支付宝,同城配送,华中,27,男,True,线上,已完成
EC2024031300000539,C000116,2024-03-13,P000176,ONLY 内衣,内衣,ZARA,L,蓝色,56.69,3,170.07,0.3,微信,快递,华南,40,男,False,线上,已完成
EC2023032800000540,C000220,2023-03-28,P000136,UR 上衣,上衣,H&M,XXL,绿色,204.08,2,408.16,0.05,银行卡,同城配送,华南,40,男,False,APP,已完成
EC2023092900000541,C000399,2023-09-29,P000168,H&M 裤子,裤子,UR,S,绿色,335.66,2,671.32,0.13,现金,快递,华北,54,女,False,线下,已完成
EC2023112700000542,C000181,2023-11-27,P000082,VERO MODA 裙子,裙子,ONLY,L,绿色,155.39,4,621.56,0.18,银行卡,快递,东北,33,女,False,APP,已退货
EC2024062900000543,C000367,2024-06-29,P000108,GAP 外套,外套,ZARA,S,卡其色,506.7,5,2533.5,0.0,支付宝,自提,西南,48,男,True,线上,已完成
EC2024010500000544,C000428,2024-01-05,P000142,ONLY 裙子,裙子,GAP,S,灰色,202.77,2,405.54,0.02,微信,快递,东北,63,男,False,线上,已退货
EC2024011600000545,C000038,2024-01-16,P000123,H&M 上衣,上衣,优衣库,S,卡其色,227.34,5,1136.7,0.04,微信,快递,华北,54,女,True,线下,已退货
EC2023052400000546,C000228,2023-05-24,P000166,优衣库 鞋类,鞋类,无印良品,XS,蓝色,397.01,3,1191.03,0.02,支付宝,同城配送,华东,50,男,True,APP,已退货
EC2024112700000547,C000471,2024-11-27,P000147,无印良品 运动装,运动装,GAP,L,蓝色,316.2,3,948.6,0.08,支付宝,同城配送,华中,26,男,False,线上,已完成
EC2024020600000548,C000310,2024-02-06,P000020,VERO MODA 裙子,裙子,VERO MODA,M,绿色,424.45,5,2122.25,0.25,微信,快递,华南,59,女,True,小程序,已完成
EC2023041700000549,C000015,2023-04-17,P000062,无印良品 裤子,裤子,H&M,XL,白色,207.81,3,623.43,0.02,支付宝,自提,华东,53,男,True,线下,已完成
EC2023032900000550,C000024,2023-03-29,P000013,UR 上衣,上衣,ZARA,M,黑色,194.3,4,777.2,0.29,银行卡,自提,西南,30,女,False,小程序,已完成
EC2024122000000551,C000052,2024-12-20,P000129,H&M 裤子,裤子,优衣库,XL,绿色,198.4,5,992.0,0.14,支付宝,自提,华东,27,女,True,线上,已完成
EC2023080900000552,C000494,2023-08-09,P000129,UR 裙子,裙子,VERO MODA,S,卡其色,401.91,2,803.82,0.09,现金,快递,东北,61,女,True,线下,已完成
EC2023060600000553,C000074,2023-06-06,P000197,无印良品 运动装,运动装,ZARA,L,白色,128.94,1,128.94,0.14,微信,自提,华东,22,女,False,小程序,已完成
EC2023031400000554,C000133,2023-03-14,P000122,无印良品 裙子,裙子,VERO MODA,XXL,蓝色,377.48,4,1509.92,0.28,现金,快递,华南,36,女,False,线下,已退货
EC2024011100000555,C000260,2024-01-11,P000116,无印良品 配饰,配饰,优衣库,XL,黑色,92.53,4,370.12,0.22,微信,同城配送,西南,18,男,True,小程序,已退货
EC2023061200000556,C000199,2023-06-12,P000119,ZARA 内衣,内衣,UR,L,黄色,141.46,2,282.92,0.19,现金,快递,华北,29,男,False,APP,已完成
EC2024021600000557,C000310,2024-02-16,P000125,GAP 配饰,配饰,VERO MODA,XS,红色,39.96,3,119.88,0.14,微信,自提,华东,58,男,False,线上,已退货
EC2023030500000558,C000110,2023-03-05,P000014,GAP 配饰,配饰,优衣库,XXL,绿色,163.23,4,652.92,0.08,微信,快递,华东,22,女,False,线上,已完成
EC2024123000000559,C000110,2024-12-30,P000172,无印良品 运动装,运动装,H&M,XS,白色,446.23,5,2231.15,0.27,现金,自提,华南,28,男,False,APP,已退货
EC2024050100000560,C000182,2024-05-01,P000178,ONLY 裙子,裙子,优衣库,XL,灰色,484.55,4,1938.2,0.02,微信,自提,东北,64,女,True,线下,已退货
EC2023060100000561,C000406,2023-06-01,P000173,ONLY 运动装,运动装,无印良品,XL,黑色,443.36,1,443.36,0.3,微信,同城配送,华中,58,男,True,线下,已完成
EC2024030600000562,C000179,2024-03-06,P000054,GAP 裙子,裙子,优衣库,M,卡其色,331.4,2,662.8,0.0,银行卡,同城配送,华北,62,女,False,APP,已退货
EC2023122700000563,C000268,2023-12-27,P000196,UR 配饰,配饰,ZARA,S,黄色,169.79,4,679.16,0.13,微信,同城配送,西南,28,女,False,小程序,已退货
EC2024101100000564,C000045,2024-10-11,P000027,ZARA 鞋类,鞋类,优衣库,XL,绿色,529.19,1,529.19,0.03,支付宝,同城配送,华中,50,男,False,APP,已完成
EC2023081700000565,C000101,2023-08-17,P000121,ZARA 运动装,运动装,UR,L,绿色,315.15,1,315.15,0.27,现金,快递,华南,32,女,False,小程序,已完成
EC2024022900000566,C000017,2024-02-29,P000004,优衣库 外套,外套,H&M,M,卡其色,202.33,4,809.32,0.1,现金,快递,西南,43,男,False,线上,已退货
EC2023051200000567,C000207,2023-05-12,P000082,H&M 内衣,内衣,ONLY,S,白色,156.28,2,312.56,0.21,微信,同城配送,华北,58,女,False,线下,已完成
EC2023072800000568,C000006,2023-07-28,P000161,H&M 裤子,裤子,优衣库,XL,白色,126.98,4,507.92,0.17,支付宝,同城配送,东北,26,女,False,线下,已完成
EC2024103000000569,C000431,2024-10-30,P000063,ONLY 外套,外套,无印良品,XXL,黑色,436.54,5,2182.7,0.08,微信,同城配送,华北,58,男,True,APP,已完成
EC2023042000000570,C000048,2023-04-20,P000020,VERO MODA 裙子,裙子,UR,S,绿色,197.63,2,395.26,0.03,支付宝,自提,华北,49,男,True,APP,已退货
EC2023111800000571,C000153,2023-11-18,P000003,H&M 运动装,运动装,优衣库,XS,卡其色,420.51,2,841.02,0.3,现金,同城配送,西南,52,男,True,小程序,已完成
EC2023071700000572,C000263,2023-07-17,P000195,H&M 上衣,上衣,GAP,M,白色,187.63,5,938.15,0.27,支付宝,自提,华东,32,男,True,小程序,已完成
EC2024050800000573,C000363,2024-05-08,P000142,无印良品 外套,外套,VERO MODA,XXL,黄色,961.58,3,2884.74,0.13,现金,快递,华南,29,男,False,APP,已完成
EC2024082000000574,C000489,2024-08-20,P000185,VERO MODA 鞋类,鞋类,ONLY,L,绿色,223.42,2,446.84,0.18,银行卡,自提,西南,24,女,False,线下,已完成
EC2024011800000575,C000491,2024-01-18,P000131,无印良品 裤子,裤子,ONLY,M,卡其色,233.82,1,233.82,0.12,支付宝,快递,华南,45,男,False,线下,已完成
EC2023080900000576,C000063,2023-08-09,P000003,UR 配饰,配饰,优衣库,XXL,卡其色,92.23,3,276.69,0.06,银行卡,快递,西南,22,女,False,线下,已完成
EC2023041600000577,C000294,2023-04-16,P000166,ONLY 鞋类,鞋类,ONLY,M,卡其色,537.27,1,537.27,0.06,支付宝,自提,华中,20,女,False,线上,已完成
EC2024040800000578,C000197,2024-04-08,P000061,优衣库 裙子,裙子,无印良品,XS,黑色,331.6,5,1658.0,0.27,银行卡,快递,华中,20,男,False,线上,已完成
EC2024042600000579,C000371,2024-04-26,P000078,无印良品 裤子,裤子,UR,M,绿色,347.96,4,1391.84,0.02,银行卡,自提,西南,21,女,False,APP,已退货
EC2024101800000580,C000053,2024-10-18,P000008,GAP 裤子,裤子,优衣库,XS,蓝色,351.92,5,1759.6,0.03,银行卡,同城配送,东北,45,男,True,线上,已完成
EC2024011300000581,C000133,2024-01-13,P000012,ZARA 上衣,上衣,优衣库,M,白色,283.19,1,283.19,0.08,现金,自提,东北,28,男,False,线上,已完成
EC2023112300000582,C000327,2023-11-23,P000115,ZARA 裙子,裙子,GAP,XL,黄色,395.27,4,1581.08,0.2,银行卡,自提,东北,48,男,True,小程序,已完成
EC2024122900000583,C000338,2024-12-29,P000166,GAP 裤子,裤子,ZARA,XS,黄色,204.9,2,409.8,0.02,支付宝,同城配送,华东,47,女,True,APP,已完成
EC2023121500000584,C000264,2023-12-15,P000081,无印良品 外套,外套,VERO MODA,XXL,蓝色,850.2,5,4251.0,0.25,支付宝,快递,华东,41,女,False,线下,已退货
EC2023071200000585,C000352,2023-07-12,P000079,ZARA 裤子,裤子,H&M,L,白色,182.35,2,364.7,0.22,微信,快递,华中,29,女,True,APP,已退货
EC2023122700000586,C000044,2023-12-27,P000091,ONLY 鞋类,鞋类,GAP,S,绿色,196.45,5,982.25,0.15,银行卡,快递,华中,35,女,True,线上,已退货
EC2024030800000587,C000091,2024-03-08,P000153,无印良品 外套,外套,VERO MODA,XL,绿色,434.2,4,1736.8,0.03,支付宝,同城配送,华东,25,男,True,线上,已完成
EC2024081200000588,C000052,2024-08-12,P000071,GAP 鞋类,鞋类,ONLY,L,绿色,265.1,5,1325.5,0.03,银行卡,自提,华东,28,男,False,小程序,已完成
EC2023010400000589,C000245,2023-01-04,P000190,无印良品 裤子,裤子,GAP,S,卡其色,154.52,5,772.6,0.2,微信,快递,华南,47,男,True,APP,已退货
EC2023120900000590,C000452,2023-12-09,P000020,H&M 上衣,上衣,优衣库,XL,卡其色,101.6,3,304.8,0.29,支付宝,自提,华东,48,男,True,线上,已完成
EC2023082200000591,C000052,2023-08-22,P000078,UR 裙子,裙子,VERO MODA,L,卡其色,396.1,1,396.1,0.3,银行卡,同城配送,华中,34,女,False,线上,已完成
EC2023110500000592,C000248,2023-11-05,P000029,无印良品 配饰,配饰,优衣库,S,绿色,180.53,5,902.65,0.26,微信,自提,华中,19,男,False,小程序,已完成
EC2023040200000593,C000328,2023-04-02,P000028,无印良品 外套,外套,VERO MODA,XL,蓝色,935.52,4,3742.08,0.08,银行卡,自提,华中,55,女,False,小程序,已完成
EC2023021200000594,C000222,2023-02-12,P000117,UR 配饰,配饰,无印良品,XS,黑色,170.81,1,170.81,0.15,微信,自提,东北,27,女,True,小程序,已退货
EC2023102300000595,C000233,2023-10-23,P000011,GAP 裤子,裤子,无印良品,XL,白色,338.94,1,338.94,0.02,银行卡,快递,华中,40,男,True,小程序,已完成
EC2023122500000596,C000341,2023-12-25,P000197,H&M 鞋类,鞋类,ZARA,XXL,红色,576.6,5,2883.0,0.04,微信,自提,西南,23,女,True,线上,已退货
EC2023123000000597,C000217,2023-12-30,P000103,ZARA 外套,外套,无印良品,M,红色,848.37,4,3393.48,0.05,现金,同城配送,华南,55,男,True,小程序,已完成
EC2024030200000598,C000153,2024-03-02,P000146,VERO MODA 外套,外套,H&M,L,绿色,439.85,1,439.85,0.03,现金,同城配送,华南,50,女,False,小程序,已退货
EC2024042200000599,C000015,2024-04-22,P000144,优衣库 内衣,内衣,ONLY,XS,蓝色,154.37,4,617.48,0.18,银行卡,快递,西南,50,女,True,小程序,已完成
EC2024020700000600,C000237,2024-02-07,P000196,VERO MODA 裙子,裙子,优衣库,XS,黑色,248.24,1,248.24,0.08,支付宝,自提,西南,24,女,False,小程序,已完成
EC2023050500000601,C000074,2023-05-05,P000144,VERO MODA 上衣,上衣,H&M,S,蓝色,227.38,5,1136.9,0.09,银行卡,同城配送,华北,49,男,True,线上,已完成
EC2023060600000602,C000105,2023-06-06,P000027,VERO MODA 裤子,裤子,优衣库,XL,黄色,254.95,2,509.9,0.12,支付宝,自提,华中,48,男,True,小程序,已退货
EC2024110400000603,C000095,2024-11-04,P000037,GAP 裤子,裤子,H&M,XL,灰色,228.71,1,228.71,0.14,银行卡,自提,东北,24,女,False,小程序,已退货
EC2024013100000604,C000076,2024-01-31,P000008,无印良品 裤子,裤子,VERO MODA,XS,绿色,238.19,4,952.76,0.0,银行卡,快递,东北,59,女,True,小程序,已完成
EC2024042400000605,C000184,2024-04-24,P000129,GAP 运动装,运动装,UR,XXL,绿色,202.53,2,405.06,0.15,微信,同城配送,华东,40,女,False,线下,已完成
EC2024110500000606,C000470,2024-11-05,P000166,VERO MODA 鞋类,鞋类,ONLY,L,蓝色,655.38,1,655.38,0.17,银行卡,快递,东北,38,女,False,线上,已完成
EC2023013100000607,C000256,2023-01-31,P000174,VERO MODA 裙子,裙子,UR,S,灰色,176.32,1,176.32,0.03,微信,同城配送,华中,44,男,True,小程序,已完成
EC2023020800000608,C000311,2023-02-08,P000162,优衣库 裤子,裤子,H&M,M,白色,231.46,3,694.38,0.21,现金,快递,东北,54,男,True,小程序,已退货
EC2024032400000609,C000223,2024-03-24,P000136,GAP 鞋类,鞋类,ZARA,XL,黑色,257.53,2,515.06,0.19,支付宝,快递,华北,26,男,False,APP,已完成
EC2023121500000610,C000255,2023-12-15,P000049,GAP 裙子,裙子,VERO MODA,XL,卡其色,365.59,5,1827.95,0.11,微信,快递,华中,45,女,True,线上,已完成
EC2024061300000611,C000119,2024-06-13,P000014,UR 鞋类,鞋类,优衣库,S,红色,186.52,4,746.08,0.28,银行卡,自提,东北,40,男,True,小程序,已完成
EC2024070100000612,C000257,2024-07-01,P000080,ONLY 外套,外套,优衣库,XL,白色,881.56,5,4407.8,0.17,银行卡,同城配送,华北,20,女,False,小程序,已完成
EC2023120900000613,C000419,2023-12-09,P000188,UR 上衣,上衣,优衣库,S,黄色,92.43,5,462.15,0.02,支付宝,自提,华北,44,男,False,线下,已完成
EC2023021200000614,C000116,2023-02-12,P000167,UR 裤子,裤子,ONLY,L,红色,109.68,5,548.4,0.23,微信,快递,华北,19,男,False,线上,已退货
EC2023022300000615,C000221,2023-02-23,P000180,ONLY 内衣,内衣,H&M,XS,黄色,130.88,2,261.76,0.04,银行卡,自提,华东,39,女,True,线下,已完成
EC2023040500000616,C000291,2023-04-05,P000012,优衣库 上衣,上衣,GAP,XS,白色,113.51,5,567.55,0.02,现金,快递,华南,20,女,False,线下,已完成
EC2023051300000617,C000337,2023-05-13,P000020,ZARA 内衣,内衣,无印良品,XL,灰色,96.44,1,96.44,0.15,银行卡,快递,华中,63,女,False,小程序,已完成
EC2024062300000618,C000258,2024-06-23,P000027,优衣库 鞋类,鞋类,UR,L,黄色,310.75,5,1553.75,0.08,微信,快递,西南,32,女,True,线上,已完成
EC2023052600000619,C000333,2023-05-26,P000196,VERO MODA 上衣,上衣,ZARA,XS,黄色,293.7,4,1174.8,0.25,银行卡,自提,西南,42,女,True,线上,已完成
EC2024091600000620,C000197,2024-09-16,P000114,优衣库 内衣,内衣,GAP,S,绿色,98.44,4,393.76,0.06,现金,同城配送,华北,60,女,True,小程序,已完成
EC2024091500000621,C000415,2024-09-15,P000193,GAP 配饰,配饰,优衣库,M,绿色,185.86,3,557.58,0.26,支付宝,快递,西南,42,女,False,APP,已完成
EC2023061600000622,C000068,2023-06-16,P000004,无印良品 内衣,内衣,无印良品,XS,灰色,95.08,2,190.16,0.23,银行卡,自提,西南,43,男,False,小程序,已完成
EC2024110600000623,C000007,2024-11-06,P000032,无印良品 鞋类,鞋类,UR,M,蓝色,574.98,5,2874.9,0.13,支付宝,自提,华北,47,男,False,APP,已完成
EC2024022300000624,C000142,2024-02-23,P000157,UR 上衣,上衣,ZARA,L,蓝色,198.1,1,198.1,0.08,银行卡,自提,华中,26,男,True,线下,已完成
EC2023082700000625,C000351,2023-08-27,P000130,VERO MODA 裤子,裤子,UR,XS,灰色,295.38,2,590.76,0.02,银行卡,自提,华北,61,女,True,线下,已完成
EC2023042200000626,C000262,2023-04-22,P000020,GAP 裤子,裤子,GAP,M,卡其色,251.08,1,251.08,0.25,现金,快递,东北,45,女,True,线上,已完成
EC2024091300000627,C000460,2024-09-13,P000167,UR 配饰,配饰,VERO MODA,M,黑色,85.95,4,343.8,0.05,支付宝,自提,华东,55,男,True,线下,已完成
EC2024060700000628,C000426,2024-06-07,P000150,优衣库 配饰,配饰,H&M,L,白色,188.79,4,755.16,0.29,微信,同城配送,西南,54,女,True,线上,已退货
EC2024110600000629,C000429,2024-11-06,P000148,无印良品 运动装,运动装,GAP,M,灰色,218.95,2,437.9,0.24,银行卡,快递,华中,38,男,True,APP,已退货
EC2024010600000630,C000040,2024-01-06,P000093,VERO MODA 裤子,裤子,GAP,L,绿色,204.6,5,1023.0,0.07,微信,同城配送,华东,44,男,False,小程序,已完成
EC2023111800000631,C000259,2023-11-18,P000038,VERO MODA 裤子,裤子,GAP,S,黄色,123.45,4,493.8,0.0,支付宝,自提,华南,53,女,True,线下,已完成
EC2024031700000632,C000068,2024-03-17,P000132,ONLY 上衣,上衣,ONLY,M,蓝色,224.61,1,224.61,0.12,微信,同城配送,华南,25,女,False,线上,已完成
EC2023031700000633,C000323,2023-03-17,P000116,ONLY 配饰,配饰,无印良品,L,蓝色,190.49,4,761.96,0.22,支付宝,快递,华北,55,女,False,APP,已完成
EC2024032500000634,C000144,2024-03-25,P000198,ZARA 裙子,裙子,GAP,M,黄色,292.64,5,1463.2,0.1,现金,自提,华南,42,女,True,线下,已完成
EC2023080400000635,C000451,2023-08-04,P000158,UR 内衣,内衣,ZARA,M,红色,101.3,5,506.5,0.05,银行卡,自提,华中,46,男,True,小程序,已完成
EC2024091200000636,C000073,2024-09-12,P000025,GAP 裤子,裤子,H&M,XS,黑色,376.35,3,1129.05,0.29,微信,快递,华中,19,女,True,小程序,已退货
EC2024033100000637,C000471,2024-03-31,P000029,ZARA 裙子,裙子,VERO MODA,L,黄色,428.04,3,1284.12,0.08,微信,自提,东北,60,男,False,线上,已完成
EC2023031800000638,C000142,2023-03-18,P000117,ZARA 配饰,配饰,UR,XS,绿色,55.64,3,166.92,0.03,银行卡,快递,西南,60,男,True,线下,已完成
EC2024082300000639,C000345,2024-08-23,P000051,无印良品 内衣,内衣,VERO MODA,S,黄色,143.65,2,287.3,0.24,现金,自提,华东,30,男,True,线上,已退货
EC2023031000000640,C000364,2023-03-10,P000046,优衣库 运动装,运动装,ONLY,XXL,红色,317.67,2,635.34,0.18,微信,同城配送,华南,48,男,False,线下,已完成
EC2024111500000641,C000307,2024-11-15,P000092,VERO MODA 运动装,运动装,无印良品,XS,灰色,289.99,4,1159.96,0.03,银行卡,自提,华中,38,男,False,线上,已完成
EC2024042000000642,C000357,2024-04-20,P000102,H&M 配饰,配饰,VERO MODA,L,绿色,141.3,3,423.9,0.21,支付宝,自提,华南,50,男,False,线上,已完成
EC2023092500000643,C000218,2023-09-25,P000103,无印良品 配饰,配饰,优衣库,M,黄色,98.91,4,395.64,0.22,银行卡,同城配送,华北,37,女,False,线下,已完成
EC2024070200000644,C000486,2024-07-02,P000158,UR 外套,外套,H&M,XL,黑色,822.64,1,822.64,0.29,支付宝,自提,华北,63,女,False,线上,已完成
EC2024061500000645,C000081,2024-06-15,P000138,ONLY 外套,外套,GAP,M,蓝色,488.68,2,977.36,0.27,银行卡,自提,华东,53,男,True,线上,已完成
EC2024062300000646,C000022,2024-06-23,P000041,无印良品 裤子,裤子,无印良品,XS,灰色,249.45,4,997.8,0.19,微信,快递,华南,65,男,False,APP,已完成
EC2023100400000647,C000370,2023-10-04,P000181,ONLY 裤子,裤子,优衣库,XS,蓝色,121.96,5,609.8,0.03,现金,快递,西南,37,女,False,线上,已完成
EC2023100800000648,C000497,2023-10-08,P000168,VERO MODA 运动装,运动装,ONLY,M,绿色,172.09,3,516.27,0.03,现金,同城配送,华南,48,女,True,APP,已完成
EC2024052300000649,C000366,2024-05-23,P000028,VERO MODA 内衣,内衣,GAP,XL,黑色,153.17,5,765.85,0.12,微信,自提,华南,48,男,False,小程序,已完成
EC2024100700000650,C000107,2024-10-07,P000126,GAP 裤子,裤子,ZARA,S,绿色,127.62,2,255.24,0.18,现金,同城配送,东北,54,男,True,APP,已完成
EC2024022600000651,C000019,2024-02-26,P000083,ONLY 鞋类,鞋类,优衣库,M,灰色,551.09,2,1102.18,0.23,现金,同城配送,华中,38,男,False,APP,已退货
EC2024061000000652,C000359,2024-06-10,P000020,ONLY 裤子,裤子,H&M,XS,蓝色,375.37,4,1501.48,0.16,支付宝,快递,华东,46,男,True,APP,已退货
EC2023062400000653,C000215,2023-06-24,P000103,优衣库 运动装,运动装,无印良品,XS,绿色,146.34,5,731.7,0.3,银行卡,同城配送,华南,57,女,True,线下,已完成
EC2024061900000654,C000266,2024-06-19,P000155,无印良品 外套,外套,VERO MODA,L,灰色,841.25,3,2523.75,0.28,微信,快递,西南,63,女,True,小程序,已退货
EC2023070300000655,C000160,2023-07-03,P000180,GAP 裙子,裙子,GAP,XXL,白色,276.61,1,276.61,0.16,银行卡,快递,华北,57,女,True,线上,已完成
EC2024101300000656,C000476,2024-10-13,P000050,无印良品 外套,外套,无印良品,L,红色,474.97,1,474.97,0.11,现金,自提,西南,52,男,True,线下,已完成
EC2023081000000657,C000053,2023-08-10,P000033,ONLY 鞋类,鞋类,UR,XL,红色,230.65,5,1153.25,0.29,现金,快递,华东,18,男,True,线上,已完成
EC2023052700000658,C000166,2023-05-27,P000020,优衣库 裙子,裙子,H&M,XL,黄色,278.69,1,278.69,0.13,现金,自提,华南,50,男,True,APP,已退货
EC2024013000000659,C000163,2024-01-30,P000136,ZARA 运动装,运动装,GAP,S,红色,234.55,5,1172.75,0.21,现金,同城配送,华中,49,女,True,APP,已完成
EC2023070200000660,C000395,2023-07-02,P000172,UR 上衣,上衣,ONLY,S,灰色,266.87,4,1067.48,0.11,微信,同城配送,华北,30,女,False,线下,已完成
EC2024082300000661,C000469,2024-08-23,P000065,优衣库 鞋类,鞋类,无印良品,XS,红色,316.22,3,948.66,0.19,现金,快递,东北,63,女,False,线上,已完成
EC2024042700000662,C000384,2024-04-27,P000166,ZARA 运动装,运动装,优衣库,M,黑色,290.02,4,1160.08,0.18,微信,同城配送,东北,29,男,True,APP,已完成
EC2023022700000663,C000161,2023-02-27,P000025,无印良品 运动装,运动装,GAP,XXL,黑色,350.37,1,350.37,0.1,银行卡,同城配送,华东,55,女,True,APP,已退货
EC2024111400000664,C000076,2024-11-14,P000187,无印良品 上衣,上衣,ZARA,S,黄色,74.59,5,372.95,0.01,微信,同城配送,西南,44,男,True,小程序,已完成
EC2024072800000665,C000291,2024-07-28,P000179,ZARA 配饰,配饰,VERO MODA,XS,白色,49.01,4,196.04,0.28,微信,同城配送,华北,29,女,True,线下,已完成
EC2023081100000666,C000158,2023-08-11,P000175,GAP 配饰,配饰,H&M,M,黑色,107.26,2,214.52,0.11,银行卡,快递,华南,26,女,False,线下,已完成
EC2023100700000667,C000133,2023-10-07,P000179,VERO MODA 外套,外套,无印良品,XS,黄色,340.69,3,1022.07,0.11,银行卡,自提,东北,51,女,True,线上,已退货
EC2023060900000668,C000178,2023-06-09,P000166,无印良品 外套,外套,GAP,M,红色,994.0,4,3976.0,0.03,微信,自提,华东,47,女,True,线上,已完成
EC2024050100000669,C000191,2024-05-01,P000145,ONLY 裙子,裙子,优衣库,M,白色,275.24,3,825.72,0.19,支付宝,快递,华中,48,女,False,线上,已完成
EC2024010200000670,C000096,2024-01-02,P000193,优衣库 鞋类,鞋类,VERO MODA,XL,黄色,221.77,5,1108.85,0.18,现金,同城配送,华中,48,男,False,小程序,已完成
EC2024050900000671,C000391,2024-05-09,P000130,ZARA 内衣,内衣,ONLY,L,红色,75.02,2,150.04,0.29,现金,同城配送,华北,28,男,False,线下,已完成
EC2023051400000672,C000497,2023-05-14,P000024,无印良品 配饰,配饰,H&M,M,黄色,163.06,1,163.06,0.12,现金,快递,东北,27,男,True,小程序,已完成
EC2023032400000673,C000224,2023-03-24,P000024,GAP 裙子,裙子,H&M,XXL,卡其色,178.2,2,356.4,0.0,微信,自提,华北,48,女,True,APP,已退货
EC2024041900000674,C000199,2024-04-19,P000033,UR 外套,外套,H&M,L,卡其色,809.44,1,809.44,0.27,现金,同城配送,华中,52,男,False,APP,已完成
EC2023081600000675,C000186,2023-08-16,P000088,优衣库 裙子,裙子,ONLY,XS,灰色,401.49,3,1204.47,0.04,微信,快递,华东,37,女,True,小程序,已退货
EC2024103100000676,C000160,2024-10-31,P000100,VERO MODA 裙子,裙子,优衣库,M,绿色,257.8,3,773.4,0.05,现金,同城配送,西南,24,女,True,小程序,已完成
EC2024110200000677,C000083,2024-11-02,P000082,H&M 内衣,内衣,ONLY,XXL,黄色,135.43,1,135.43,0.0,现金,自提,华北,37,女,False,线上,已退货
